images_name,sentiment category,sentiment degree,intention detection,offensiveness detection,metaphor occurrence,metaphor category,target domain,source domain,target modality,source modality,Language
E_image_ (748).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,you,cat,text,image,EN
E_image_ (77).jpg,3(anger),2(moderately),2(expressive),0(non-offensive),1,complementary,me;depression,cat;bat,text,image,EN
E_image_ (2466).jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,,EN
E_image_ (1427).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,image dominant,head,hand,image,image,EN
E_image_ (243).jpg,2(love),3(very),2(expressive),0(non-offensive),1,text dominant,flower,life,text,text,EN
E_image_ (2787).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3034).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2456).jpg,4(sorrow),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (3850).jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3935).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1940).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2256).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (747).jpg,5(fear),1(slightly),4(offensive),1(slightly),1,complementary,relative;you,woman;man,text,image,EN
E_image_ (1043).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (622).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,complementary,you;my undying love,cat;water,text,image,EN
E_image_ (2773).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2772).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (199).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),1,complementary,me;kid;poop,man;man;fire,image,text,EN
E_image_ (1794).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (3396).jpg,3(anger),2(moderately),4(offensive),2(moderately),0,,,,,,EN
E_image_ (207).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),1,complementary,clothes;bed;chair,Spongebob;monster;monster,text,image,EN
E_image_ (1130).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3780).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3536).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2298).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3660).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1228).jpg,2(love),3(very),3(entertaining),0(non-offensive),1,complementary,me;D85;D75,man;woman;woman,text,image,EN
E_image_ (3386).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,image dominant,snail,cat,image,image,EN
E_image_ (3279).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1214).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1223).jpg,2(love),3(very),3(entertaining),0(non-offensive),1,complementary,me;original stock photo;new stock photo,man;woman;woman,text,image,EN
E_image_ (812).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,Thanos,kid,image,complementary,EN
E_image_ (2507).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3239).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3998).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (6).jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),1,complementary,me,cat,text,image,EN
E_image_ (791).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,heart,wall,text,image,EN
E_image_ (2486).jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (967).jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2076).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2029).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),1,text dominant,way,misanthropy,text,text,EN
E_image_ (3688).jpg,3(anger),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2524).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1362).jpg,6(hate),2(moderately),3(entertaining),0(non-offensive),1,complementary,fake friends,powder,text,image,EN
E_image_ (3541).jpg,7(surprise),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (2169).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (657).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,lung,walnut,complementary,image,EN
E_image_ (2498).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3012).jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3488).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2620).jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (135).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),1,image dominant,rabbit,cat,image,image,EN
E_image_ (2828).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (889).jpg,7(surprise),2(moderately),2(expressive),1(slightly),0,,,,,,EN
E_image_ (3711).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1818).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2917).jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (2589).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1233).jpg,2(love),3(very),2(expressive),0(non-offensive),1,complementary,me;better thing;good thing,man;woman;woman,text,image,EN
E_image_ (2626).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (2180).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2701).jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1310).jpg,6(hate),2(moderately),4(offensive),2(moderately),0,,,,,,EN
E_image_ (1812).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (1804).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (1766).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2403).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,eskimo,seal,text,image,EN
E_image_ (83).jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),1,complementary,me;Physics,cat;jar,text,image,EN
E_image_ (91).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,complementary,knowledge,book,text,image,EN
E_image_ (3512).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2279).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2967).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2954).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (141).jpg,3(anger),1(slightly),4(offensive),3(very),1,complementary,democrat,donkey,text,image,EN
E_image_ (1793).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1811).jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2354).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1357).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,dog,text,image,EN
E_image_ (3130).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1521).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3257).jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3407).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (926).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2430).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),1,complementary,you,seal,text,image,EN
E_image_ (234).jpg,3(anger),1(slightly),3(entertaining),1(slightly),1,complementary,flower,dog,text,image,EN
E_image_ (2427).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2364).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3273).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2861).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (97).jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),1,complementary,eyes;words;knowledge;book;brain,arm;water;water;cup;cup,text,image,EN
E_image_ (2082).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1055).jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3312).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3980).jpg,6(hate),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (278).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,image dominant,hand,strawberry,image,image,EN
E_image_ (1270).jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (3019).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1833).jpg,6(hate),2(moderately),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2214).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1276).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),1,complementary,applejuice,beer,text,image,EN
E_image_ (2372).jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (635).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,policeman,cat,complementary,image,EN
E_image_ (3540).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2502).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3984).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,image dominant,baby,Mr.Bean,image,image,EN
E_image_ (3593).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2393).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3146).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (258).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),1,text dominant,wishes,fishes,text,complementary,EN
E_image_ (1846).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3464).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1500).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,text dominant,a revolutionary act,telling the truth,text,text,EN
E_image_ (3018).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (32).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),1,image dominant,duck,dog,image,image,EN
E_image_ (3768).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3508).jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1820).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1290).jpg,7(surprise),1(slightly),4(offensive),0(non-offensive),1,complementary,list of things feminists think are right,a small piece of paper,text,image,EN
E_image_ (3779).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2243).jpg,7(surprise),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (860).jpg,2(love),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1920).jpg,7(surprise),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1984).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1482).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,complementary,heaven,mountain,text,image,EN
E_image_ (3931).jpg,3(anger),1(slightly),3(entertaining),1(slightly),0,,,,,,EN
E_image_ (3637).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1796).jpg,1(happiness),3(very),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1567).jpg,1(happiness),2(moderately),4(offensive),2(moderately),0,,,,,,EN
E_image_ (1714).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1889).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3471).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2262).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2114).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1964).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,drug;dealer;police,sleeping;bed;alarm clock,text,text,EN
E_image_ (237).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),1,complementary,flower,dog,text,image,EN
E_image_ (1971).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),1,text dominant,personality,obesity,text,text,EN
E_image_ (2078).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2735).jpg,1(happiness),2(moderately),2(expressive),2(moderately),0,,,,,,EN
E_image_ (1305).jpg,1(happiness),2(moderately),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (1057).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2512).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3393).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1449).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2190).jpg,7(surprise),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2026).jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1767).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2455).jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2341).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1749).jpg,4(sorrow),2(moderately),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3351).jpg,3(anger),2(moderately),2(expressive),1(slightly),0,,,,,,EN
E_image_ (256).jpg,6(hate),2(moderately),4(offensive),3(very),1,complementary,hilter,fish,text,image,EN
E_image_ (1207).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3687).jpg,3(anger),1(slightly),2(expressive),1(slightly),0,,,,,,EN
E_image_ (2318).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1965).jpg,6(hate),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2213).jpg,4(sorrow),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1481).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (265).jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),1,image dominant,human,strawberry,image,image,EN
E_image_ (1452).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3855).jpg,7(surprise),1(slightly),2(expressive),1(slightly),0,,,,,,EN
E_image_ (3437).jpg,5(fear),1(slightly),3(entertaining),0(non-offensive),1,text dominant,lie,life,text,text,EN
E_image_ (3575).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (3162).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2788).jpg,1(happiness),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2349).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3968).jpg,4(sorrow),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1987).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (744).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,Republican,elephant,complementary,image,EN
E_image_ (395).jpg,6(hate),1(slightly),2(expressive),0(non-offensive),1,complementary,teacher;schools,dog;hand,text,image,EN
E_image_ (3610).jpg,3(anger),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2160).jpg,3(anger),2(moderately),2(expressive),3(very),0,,,,,,EN
E_image_ (1515).jpg,6(hate),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1687).jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2537).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3356).jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (3318).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (1731).jpg,2(love),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (617).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,text dominant,gift,hope,text,text,EN
E_image_ (3981).jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (904).jpg,1(happiness),1(slightly),3(entertaining),1(slightly),0,,,,,,EN
E_image_ (1371).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2432).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2710).jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (513).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,window,eyes,text,text,EN
E_image_ (2431).jpg,1(happiness),1(slightly),3(entertaining),1(slightly),0,,,,,,EN
E_image_ (2292).jpg,6(hate),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (479).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,virtue,patience,text,text,EN
E_image_ (2483).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1117).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (203).jpg,2(love),1(slightly),2(expressive),0(non-offensive),1,text dominant,door,heart,complementary,text,EN
E_image_ (2336).jpg,1(happiness),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (2266).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2886).jpg,1(happiness),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (426).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,cloud,human,complementary,complementary,EN
E_image_ (1243).jpg,4(sorrow),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2553).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (1074).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (2173).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1289).jpg,1(happiness),1(slightly),1(interactive),0(non-offensive),0,,,,,,EN
E_image_ (605).jpg,6(hate),1(slightly),4(offensive),1(slightly),1,complementary,sheep,wolf,complementary,complementary,EN
E_image_ (3830).jpg,1(happiness),1(slightly),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (1685).jpg,1(happiness),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (3977).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2117).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2487).jpg,3(anger),1(slightly),4(offensive),2(moderately),0,,,,,,EN
E_image_ (1297).jpg,3(anger),1(slightly),4(offensive),1(slightly),1,text dominant,pigs,men,text,text,EN
E_image_ (3432).jpg,5(fear),2(moderately),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2059).jpg,4(sorrow),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3491).jpg,3(anger),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2684).jpg,2(love),1(slightly),2(expressive),0(non-offensive),0,,,,,,EN
E_image_ (2758).jpg,3(anger),1(slightly),4(offensive),0(non-offensive),0,,,,,,EN
E_image_ (3179).jpg,6(hate),1(slightly),4(offensive),1(slightly),0,,,,,,EN
E_image_ (3103).jpg,1(happiness),2(moderately),3(entertaining),0(non-offensive),0,,,,,,EN
E_image_ (515).jpg,4(sorrow),1(slightly),2(expressive),0(non-offensive),1,image dominant,tears,rainbow,image,image,EN
E_image_ (457).jpg,2(love),1(slightly),3(entertaining),0(non-offensive),1,text dominant,drug,freestyle,text,text,EN
E_image_ (3626).jpg,3(anger),1(slightly),3(entertaining),0(non-offensive),1,complementary,Ukrainians;Poles;hating Russians,arm;arm;handshake,text,image,EN
E_image_ (1048).jpg,5(fear),3(very),2(expressive),0(non-offensive),0,,,,,,EN
